review,name
수요 없는 웃음 대결에 피로감만 잔뜩,히트맨2
황우슬혜 배우 매력터지고 애니메이션부분이 조화롭고 빌런은 좀 단순한 묘사인게 아쉽지만 그래서 생각없이 편히 볼 수 있는 코미디 영화,히트맨2
무릎꿇을 만한 이유들이 영화속에 산재되어있다 소재가 고갈됐음에도 불구하고 정말 꼴리는대로 만들다보니 전작의 급 감성마저도 흉내내지 못한다,히트맨2
년전쯤 봤던 조폭코미디영화 같은 느낌이 난다 명절연휴 가족들끼리 영화관 방문하는 특수를 노린 영화치고는 욕설이 과해서 살짝 불편한 감도 있었다 권상우가 만들고 싶어서 만든듯,히트맨2
전보다 더 하네,히트맨2
심심풀이로 보기 좋은 영화,히트맨2
진짜 울고싶다 내가 돈아까워서 돌아버리는 줄 차라리 송혜교씨 얼굴이나 보게 검은 수녀들 볼껄,히트맨2
개똥,히트맨2
가볍게 보기 좋아요 가족들이랑 같이 보기 좋은 딱 가족영화에요 중간중간에 있는 개그씬은 모두 웃기좋은 수준이라 좋아요,히트맨2
나도 알지 팝콘 무비니까 뇌 빼고 봐야 되는 거,히트맨2
엔딩곡 좋다,히트맨2
유머는 유치해 지고 액션은 잔인해진 속편의 나쁜 사례,히트맨2
뇌절 재미있게 느꼈다면 된거지,히트맨2
도랏맨 개노잼,히트맨2
명분도 실리도 없는 후속작과는 손절,히트맨2
뻔하지만 재밌음 액션도 꽤 잘 나왔고 속편치고 내용 짜임새도 나쁘지 않았음 개그는 급 감성으로 편하게 보면 나쁘지않고 이정도 영화를 비평만 하는분들은 영화 볼게 있을까 의문,히트맨2
코미디인데 웃기지 않는 점이 아이러니,히트맨2
못된 답습 때문에 괜찮은 컨셉 하나마저도 히트를 못친다 대사 작가만이라도 따로 구하자,히트맨2
년전이나 년뒤인 지금이나 단 도 안 웃긴건 여전하다,히트맨2
보다 못함 작위적인 개그와 억지상황이 불편하게 느껴짐,히트맨2
너희는 흥행 어려운걸 탓하지마라,히트맨2
뇌절의 끝을 향해가는구나 직접 보고도 믿을 수 없다,히트맨2
겨우 내세운 필살기마저 무식하고 오글거린다,히트맨2
