review,name
반가웠지만 많은 부분이 아쉽다,베테랑 2
시간많고 돈많으신 분만 보세요 보는 내내 영화관을 뛰쳐나가고 싶었는데 만오천원짜리 시간이라 참았어요,베테랑 2
매스미디어의 이면을 들추고 표면적으로 드러난 매체를 접하며 비관하는 질문에 대한 영화만의 대답,베테랑 2
남주혁 나오는 비질란테 따라했네 웃기지도 않고 내용도별로다 같이본사람도 재미없다네요,베테랑 2
솔직히 예전에 나왔다면 영화가 다 어디서 본거 같아 하지만 남산 추격신은 간만에 와 하면서봄,베테랑 2
류승완 감독이 감을 살짝 잃은 것 같다,베테랑 2
시원하게 사이다 한 번 보여줄 것을 기대하며,베테랑 2
할아버지도 안 할 거 같은 희한한 개그들은 재미없었지만 나머지는 볼만했다 액션신 몇몇이 기억에 남는다,베테랑 2
류승완의 보급형 다크나이트,베테랑 2
취향 확고한 물불 안 가리는 류승완 표 연출의 힘,베테랑 2
억지로 좀 웃기려하지말았어야,베테랑 2
이렇게해서라도 만 관객이 극장을 찾을 수 있다면 라면의 여운은 짙다 가족도 모이게 하는 힘,베테랑 2
이것 저것 너무 내용이 많아서 어디 한곳에 집중하기 힘들었네 액션 영화보고 찝찝하긴 처음,베테랑 2
류승완감독은 전작의 흥행에 심취하여 속편에 너무 많은것을 시도하려는 흔적들이 보인다 시리즈의 핵심인 대중성과 오락성이라는 동력을 잃어버리자 양산형 프랜차이즈 작품이 되어버렸다,베테랑 2
하나부터 열까지 소름 돋게 재미없었습니다 영화의 처음부터 끝까지 의미 있는 씬은 하나도 없었으며 부족한 개연성을 숨기기 위한 미장센만 가득했습니다,베테랑 2
이도저도아님,베테랑 2
재밌게 보았습니다 액션류 류승완감독님 작품은 항상 중타이상이져,베테랑 2
너무 재미있었어요,베테랑 2
영화 너무 좋아요,베테랑 2
전작보다 오락성은 줄고 딜레마를 넣어 내 별점 부여에도 딜레마를 안겨준다,베테랑 2
역시 황정민,베테랑 2
내비를 잘못 찍은 광수대 경찰차 도철이형이 잡을 상대는 누가 봐도 두드려 맞고 터져야 될 놈이어야 했다 베테랑 시리즈가 아니었다면 그냥저냥 볼만한 액션영화 한편이 되었을 듯,베테랑 2
잼나네요,베테랑 2
간만에 시원한 영화 였습니다,베테랑 2
그많던 연출 극본 베테랑들은 어디가고 이런 영화가 되었는지,베테랑 2
전편에선 주인공이 훨씬 멋있었던것 같은데 거의 우연에 의지한 문제해결도 큰 문제,베테랑 2
안보려다 에서 스피드쿠폰 발행해서 봤는데 시간이 아깝다는 생각을 하며 반은 눈을 가리고 소리만 들었다 이젠 그만 볼란다 신선함은 없고 폭력적인 장면이 많아 싫다,베테랑 2
어제 극장에서 보고 왔음 탄보다 재밌는 탄은 처음이다 탄도 재밌었음 황정민이야 믿고보는 배우고 정해인의 시크함 좋았음 류승완 감독은 영화천재임,베테랑 2
소재는 시의적이었고 액션도 나쁘지 않았다 하지만 딱 거기까지였다 말하고자하는 바에 스토리가 맞춰져서 너무 유치했고 메세지도 별로 와닿지 않았다,베테랑 2
오락 영화는 그냥 오락 영화로 두자 이것저것 담아서 이도저도 아니게 하지말고,베테랑 2
상업영화 연출의 베테랑 류승완 감독,베테랑 2
류감독의 베를린 에서 고퀄리티 액션 도 주먹이 운다 에서의묵직함 울림도 없는 과연 같은 감독이 맞나 의구심이 들 정도임 천만공식의 늪에서 벗어나시길,베테랑 2
서도철 황정민 의 이쒸 로 시작해서 이쒸 로 끝나는 영화 짜증의 원인이 무엇인지 모르지는 않지만 과도하다 그래서 나의 영화 감상평도 이쒸 다 형편없다,베테랑 2
편의 전소장은 아무 의미가 없었고 정해인의 연기만 좋았어요 현실성 없는 내용이 별로 였고 의도한건지 몰라도 아웃 포커싱하는 장면들이 이질감이 심해서 몰입도가 떨어졌어요,베테랑 2
진짜어둡다,베테랑 2
음 기억에 남는 장면을 굳이 찾아보자면 옥상 격투씬 정도 나머지는 다 별루다 웃음 포인트도 없고 감동 포인트는 아예 없고 배우들의 연기력도 없다 무 영화 베테랑,베테랑 2
추석연휴때 베테랑만 있엇던게 아쉽다,베테랑 2
코믹하지도 않은데 전배우의 오버액션 개연성도 없고 수준이 넘 낮아서 보는 내내 하품 진범을 케치하는데 고작 다리로 목졸린 흔적 하나만 보고 단정 정말 웃긴다,베테랑 2
전작을 답습하지 않겠다는 감독의 고민과 시도가 좋았음 감탄이 나오는 액션들 그리고 폭력을 바라보는 감독의 변화된 시선이 좋음 황정민은 역시 황정민이고 정해인이 정말 놀라웠음,베테랑 2
어제 봤는데 재밌다 범죄 시리즈보다 더 재밌었다 정해인의 재발견 몰입도 일등공신 평점테러 좀 하지마라 오락영화에 무슨 대단한 감동을 바라기라도 한거냐,베테랑 2
나쁘진 않은데 편 보다는 부족하네요,베테랑 2
비지란테받는사람이랑저랑똑같은생각했을수있어요 비슷해요,베테랑 2
비질란테와 너무 비슷해서 불호,베테랑 2
그냥 재미없음 베터랑 특유의 웃음 코드도 없어요 스토리도 별루고,베테랑 2
사적 제재에 대한 정돈되지 않은 질문들과 미흡한 반론,베테랑 2
재미없다그냥,베테랑 2
감독님 좀 변화 좀 주세요 왜 스토리가 이렇게 뚱딴지 같은지 초기 작품을 벗어나지 못하는 한계가 느껴지내요 책 좀 많이 읽으세요,베테랑 2
킬링타임 용은 아닌 것이 잘 안 간다 눈이 피곤한 건가 정신이 피로한 건가 그럼에도 정의와 집행자 사이의 이상한 잔혹함과 통렬한 균형감은 역시 엔딩과 시작은 우쒸,베테랑 2
기민한 류승완의 수정주의 형사물 또는 비관적인 사회에서 서도철의 수갑이 희망으로 제시되는 방법 동시에 여전히 한국 대중영화의 최전선임을 증명하는 류승완,베테랑 2
범죄도시 보다 더 최악 유아인이 천만 만들어줬던거다,베테랑 2
전작을 생각해보면 이게 후속작이 맞나 싶게 분위기가 다르다 개그 코드도 약간 억지스러워서 좀 아니다 싶었는데 이름만 이어진 별개로 보면 나름의 재미가 느껴진다,베테랑 2
범죄도시 아니야 비질란테 아니야 아 베테랑이구나,베테랑 2
각본이며 연출이며 너무 실망함 첫장면부터 왜저래 소리 나오게 하더니 쿠키영상 마저 그 대사 내가 해주고 싶은 말이랑 똑같았음,베테랑 2
왜 년이나,베테랑 2
정성이 듬뿍담기고 고민의 흔적이 보이는 잘만든 영화 히어로물이 아닌 인간 서도철을 진득하게 담아낸 점이 좋았음 누구나 해치가 될 수 있다는 주제의식도 고민해 볼 만한 시사점을줌,베테랑 2
전편의 특색을 지워버린 무난한 블록버스터 빌런의 동기와 빌드업이 아쉽다,베테랑 2
베테랑 의 흥행 요소를 다시 생각해 보자 속편이 너무 오랜만에 나와서일까 년의 세월동안 비슷한 변주곡이 너무 많아서 관람객에게 새로움을 주지 못한다,베테랑 2
정의라는 이름 아래 웃음기 뺀 다소 묵직한 내려찍기,베테랑 2
개연성도 없거니와 걍 엥 그래서 오 그런건데 엥 의 연속이었음,베테랑 2
