review,name
확고한 포커싱과 탁월한 완급 조절로 부족한 부분을 순수 재미와 접근성으로 매꿔 뒤끝없는 매듭까지 무난히 도달하다,중증외상센터
이국종 교수님의 드림일기,중증외상센터
년 첫 명작이네요 시간 가는 줄 모르고 다봤어요 깔끔한 전개에 군더더기 없이 진행되니 딱 좋아요,중증외상센터
살짝 유치한 면도 있고 급 감성이 있지만 병원에서 러브 스토리가 없는 것만으로도 높은 점수를 주고싶다,중증외상센터
늘어짐 없이 전개가 빨라 재밌게 봤음,중증외상센터
나름 재미가 있다 간호사역 잘했다,중증외상센터
늘어지지 않는 전개 이야기를 이끌어 가는 인물들의 개성 담고 있는 이야기의 완벽한 삼박자,중증외상센터
간만에 너무 재밌는 드라마 발견 메디컬 드라마 중 탑급 코믹과 진지를 넘나드는 대형 스케일 눈에 옥의 티는 눈 감아줄만큼 재밌음 이번에 추영우 배우 처음 봤는데 연기 잘함,중증외상센터
의료계 현실을 말하면서도 너무 깊지않게 부담스럽지 않은 선에서 이야기가 진행되며 전반적인 유머스러운 연출로 기분좋게 볼 수 있었다,중증외상센터
적당한 유머와 리얼리티 휴머니즘 삼박자가 맞아 떨어진 판타지 메디컬드라마 최근 볼거리가 없던 넷플릭스에 호흡기를 달아 줄 작품,중증외상센터
간만에 스킵 안하고 본 드라마입니다,중증외상센터
생명의 최전선에서 오늘도 달리고 있을 의료진들에게 깊은 감사의 인사를 전합니다,중증외상센터
잘했다고 양재원 선생,중증외상센터
환자의 심장을 뛰게 하기 위해 우리는 계속 뛰어야한다,중증외상센터
능력캐의 저돌적인 직진은 늘 짜릿하다,중증외상센터
군더더기 없이 깔끔하고 빠른 드라마,중증외상센터
재밌다,중증외상센터
약간 만화적 연출 대사들이 유치하면서도 빠른 전개에 배우들의 연기가 오글거림을 커버함 추천합니다,중증외상센터
현실에선 볼 수 없는 유니콘 같은 이야기지만 시원하게 주저 없이 달리는 유니콘을 보는 것만으로도 속이 시원하다 상상속 대리만족이라도 해보고싶은 요즘의 현실에 만족감을 준다,중증외상센터
지칠 줄 모르는 오버의 향연,중증외상센터
웃으면서 봤지만 작품성에는 물음표 웹툰을 그대로 가져와서 만들었기 때문 특히 화에서 배우들의 코믹 연기와 엉성한 연출이 너무 억지스럽다고 느껴졌음 회차가 지나면서 나아짐,중증외상센터
연출 극본 연기 삼박자가 시원스레 탁 달려간다,중증외상센터
닥터헬기와 만난 골든타임,중증외상센터
개인이 히어로가 되지 않으면 극복할 수 없는 시스템,중증외상센터
재밌고 진행이 빠름 드라마는 드라마일뿐 사명감을 가진의사가 얼마나 있을까 이런의사는 존재하지않는다는 현실이 안타까울뿐,중증외상센터
오랜만에 만난 깔끔하고 완성도가 높은 작품,중증외상센터
전체적으로 잘 만들고 재미도 있었는데 개인적으로 초반에 가 살짝 어색했음,중증외상센터
너무 무겁지않고 밸런스가 잘 맞는 드라마 최근 작품들 중 제일 재밌게봤어요,중증외상센터
주지훈 추영우 하영 배우가 백강혁 양재원 천장미를 삼킴,중증외상센터
