review,name
각자의 욕망의 발견된 그곳 서로 행복하면 된거야 원작 보더 더 나아간 반전에서 헉 한국 상업영화에서 보기 드문 서사,히든 페이스
몰입도최고,히든 페이스
긴장감 빠진 스릴러잖아 이게 뭔 영화야 보고 싶지도 않은 정사씬이 너무 길어,히든 페이스
자극이라는 벽 속에 갇혀버린 주제의식,히든 페이스
두 여배우 연기 외에는 별로 웬 부대 설명까지 비쥬얼도 인간중독만 못 함,히든 페이스
어저께 시사회에서 봤습니다 넷플에서 원작도 봤는데 원작보다 구성이 매끄럽고 각색이 잘 된 느낌이었습니다 수위는 높지만 예쁘게 보여져서 괜찮았습니다 마지막 의외의 결말,히든 페이스
의외로 몰입도 높은 에로틱 스릴러 박지현의 강렬한 연기,히든 페이스
원작과 전혀 다른 장르로 제작한 건 좋은데 심각한 졸작이 되어버렸네,히든 페이스
애매하게 이어지는 플롯 노련한 조여정 배우가 빛났다,히든 페이스
너무 정사씬이 치우친 영화는 아닐까,히든 페이스
인간의 욕망으로 점쳐진 예측불허한 진행,히든 페이스
자극적인게 다인 영화,히든 페이스
동성애 영화네요,히든 페이스
자극에만 치중해서 이끌어가다가 졸속적인 끝맺음,히든 페이스
반전이 전혀 반전스럽게 느껴지지 않는 아이러니,히든 페이스
욕망이라는 키워드를 집요하게 파고든 에로틱 장인 김대우의 내공이 빛나는 영화,히든 페이스
어색한 초반 흥미진진한 중반 어이없는 후반,히든 페이스
진짜 삶 과 은밀한 욕망 그리고 용서받지 못할 짓 올해 최고의 걸작,히든 페이스
세가완삼 미슐랭 스릴러,히든 페이스
박찬욱 흉내,히든 페이스
이걸 만 명이 본 게 진짜 웃김 근데 나도 봄 조여정 박지현 송승헌 다 무슨 생각으로 이 영화 찍은 건지 너무 궁금해서 심층 인터뷰 하고 싶어짐,히든 페이스
원작보다 나은 리메이크 중반부 이후 다소 늘어지다 낙차 크게 결말로 뚝 떨어지는 감이 좀 있지만 그 결말이 꽤나 신박해서 좋은 의미로 웃었다,히든 페이스
우리에게 보여주려 했던 것은 욕망인가 자극인가,히든 페이스
네 소유욕은 아무도 못말리는구나,히든 페이스
각자의 욕망이 맞아떨어져서 평온한 일상이 흘러가는 사랑은 없고 욕망의 거래만 있는 기괴한 세상,히든 페이스
욕망이 분출되면 관음의 밀실은 고통속으로,히든 페이스
원작 보다 훨씬 예뻐진 욕망의 히든페이스 보통의 가족 만큼 각색과 연출이 더 뛰어난 영화 김대우 작가 김독님의 쇠고랑처렁 찰랑이는 디테일의 슴결이 느껴지는 수작 치명적인캐릭,히든 페이스
청설 따위를 보고 설레었던 내가 웃긴다,히든 페이스
에로티시즘의 미학적인 부분과 이야기의 구체성에 대한 아쉽고도 흥미로운 전개,히든 페이스
밀실의 역할,히든 페이스
좀처럼 못돼쳐먹고 이기적이면서도 바보같은 우리들의 해피엔딩,히든 페이스
박지현과 조여정의 선후배없는 연기배틀 송승헌은 늘 그렇듯 아쉬워,히든 페이스
히든페이스,히든 페이스
재미있는데 시시하다,히든 페이스
와 보는내내 긴장감에 시간가는줄 몰랐습니다 야한줄만 알았는데 개쩐다 천만 갈거 같아요 레알,히든 페이스
모두가 행복하니 이거 완전 럭키비키잖아,히든 페이스
박지현만 보였음 스릴러라기엔 지루해 긴장감 없어,히든 페이스
사랑을 빙자한 욕망에 눈먼 그들만의 숨겨진 민낯,히든 페이스
남들이 말하는 평범한 삶 속 남 몰래 착장한 욕망이 이렇게 부끄러울 줄이야,히든 페이스
놀라운 시나리오와 예상치 못한 결말 노출을 감행하고서라도 출연한 배우들이 이유가 있었다 다만 송승헌씨 연기는 아직도,히든 페이스
